scope,position,digit,count,proportion,chi2,p_value,q_value,reject_fdr_05
Giải nhì,1,5,1426,0.10052164105456084,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,6,1437,0.10129705343296208,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,7,1418,0.09995770477935993,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,8,1407,0.09918229240095869,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,1,9,1405,0.09904130833215846,2.377273368109404,0.9840038836072297,0.9840038836072298,False
Giải nhì,2,0,1406,0.09911180036655858,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,1,1364,0.09615113492175384,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,2,1432,0.10094459326096152,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,3,1441,0.10157902157056253,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,4,1398,0.09854786409135767,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,5,1446,0.10193148174256308,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,6,1395,0.09833638798815734,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,7,1444,0.10179049767376286,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,8,1423,0.1003101649513605,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,2,9,1437,0.10129705343296208,4.621739743408994,0.8659579604939188,0.9618173720989114,False
Giải nhì,3,0,1402,0.09882983222895812,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,1,1415,0.09974622867615959,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,2,1407,0.09918229240095869,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,3,1418,0.09995770477935993,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,4,1378,0.09713802340335542,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,5,1458,0.10277738615536444,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,6,1416,0.0998167207105597,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,7,1416,0.0998167207105597,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,8,1468,0.10348230649936557,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,3,9,1408,0.0992527844353588,4.363738897504582,0.88588442167005,0.9618173720989114,False
Giải nhì,4,0,1360,0.09586916678415339,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,1,1445,0.10186098970816297,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,2,1371,0.09664457916255463,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,3,1377,0.09706753136895531,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,4,1429,0.10073311715776118,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,5,1486,0.10475116311856761,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,6,1390,0.09798392781615678,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,7,1454,0.10249541801776399,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,8,1440,0.10150852953616242,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,4,9,1434,0.10108557732976174,10.957563795291133,0.2786289497362236,0.7335219637933751,False
Giải nhì,5,0,1409,0.09932327646975891,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
Giải nhì,5,1,1438,0.1013675454673622,2.9553080501903284,0.9660404843610586,0.9840038836072298,False
