model,fold,bin,mean_predicted,observed_rate,n
xgboost,validation_2023_2024,9,0.9405596256256104,0.9666666666666667,30
xgboost,validation_2023_2024,6,0.6585838794708252,0.75,8
xgboost,validation_2023_2024,7,0.7346587181091309,0.5,2
xgboost,validation_2023_2024,8,0.8647440671920776,0.9,10
xgboost,validation_2023_2024,9,0.9389842748641968,0.9333333333333333,30
xgboost,validation_2023_2024,5,0.5988463759422302,1.0,1
xgboost,validation_2023_2024,6,0.6441591382026672,0.6,5
xgboost,validation_2023_2024,7,0.7178806066513062,0.75,4
xgboost,validation_2023_2024,8,0.8688648343086243,0.9090909090909091,11
xgboost,validation_2023_2024,9,0.9379290342330933,0.8620689655172413,29
xgboost,validation_2023_2024,4,0.49311962723731995,1.0,1
xgboost,validation_2023_2024,5,0.561565101146698,0.6666666666666666,3
xgboost,validation_2023_2024,6,0.6548500657081604,0.6,5
xgboost,validation_2023_2024,7,0.7416073083877563,1.0,1
xgboost,validation_2023_2024,8,0.8681991696357727,0.9,10
xgboost,validation_2023_2024,9,0.9377056360244751,0.9666666666666667,30
xgboost,validation_2023_2024,5,0.5666141510009766,0.5,2
xgboost,validation_2023_2024,6,0.6647043228149414,0.6,5
xgboost,validation_2023_2024,7,0.7508988976478577,0.5,4
xgboost,validation_2023_2024,8,0.8735225200653076,0.8333333333333334,12
xgboost,validation_2023_2024,9,0.9481964707374573,0.8518518518518519,27
xgboost,validation_2023_2024,5,0.5472953915596008,0.0,1
xgboost,validation_2023_2024,6,0.6555036306381226,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7714364528656006,1.0,4
xgboost,validation_2023_2024,8,0.8579830527305603,1.0,4
xgboost,validation_2023_2024,9,0.9445996284484863,0.8823529411764706,34
xgboost,validation_2023_2024,5,0.5561364889144897,1.0,2
xgboost,validation_2023_2024,6,0.6581651568412781,0.6,5
xgboost,validation_2023_2024,7,0.767453134059906,0.4,5
xgboost,validation_2023_2024,8,0.8721562623977661,0.9,10
xgboost,validation_2023_2024,9,0.9346632957458496,0.8928571428571429,28
xgboost,validation_2023_2024,6,0.659723162651062,1.0,7
xgboost,validation_2023_2024,7,0.7446926832199097,0.5,4
xgboost,validation_2023_2024,8,0.8673572540283203,1.0,10
xgboost,validation_2023_2024,9,0.9417897462844849,1.0,29
xgboost,validation_2023_2024,5,0.5560877919197083,0.0,1
xgboost,validation_2023_2024,6,0.655859649181366,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7128992676734924,0.3333333333333333,3
xgboost,validation_2023_2024,8,0.8689857125282288,1.0,7
xgboost,validation_2023_2024,9,0.9353833794593811,0.9393939393939394,33
xgboost,validation_2023_2024,6,0.6727999448776245,0.5,4
xgboost,validation_2023_2024,7,0.7288761734962463,0.75,8
xgboost,validation_2023_2024,8,0.8776776194572449,1.0,12
xgboost,validation_2023_2024,9,0.9423348903656006,0.9615384615384616,26
xgboost,validation_2023_2024,5,0.5708268880844116,0.5,2
xgboost,validation_2023_2024,6,0.6547382473945618,0.3333333333333333,6
xgboost,validation_2023_2024,7,0.7339766621589661,0.5,2
xgboost,validation_2023_2024,8,0.8700333833694458,0.8,10
xgboost,validation_2023_2024,9,0.9445415735244751,0.9,30
xgboost,validation_2023_2024,5,0.5577056407928467,0.6,5
xgboost,validation_2023_2024,6,0.6579169034957886,0.75,4
xgboost,validation_2023_2024,7,0.7040256857872009,1.0,1
xgboost,validation_2023_2024,8,0.8666147589683533,0.7777777777777778,9
xgboost,validation_2023_2024,9,0.9369640350341797,0.8709677419354839,31
xgboost,validation_2023_2024,5,0.5891065001487732,1.0,1
xgboost,validation_2023_2024,6,0.6455568671226501,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7699041366577148,0.5,2
xgboost,validation_2023_2024,8,0.8698616027832031,0.9090909090909091,11
xgboost,validation_2023_2024,9,0.9411833882331848,0.9,30
xgboost,validation_2023_2024,5,0.5813254117965698,1.0,1
xgboost,validation_2023_2024,6,0.6600170135498047,0.75,8
xgboost,validation_2023_2024,7,0.7456048130989075,0.0,3
xgboost,validation_2023_2024,8,0.8650829195976257,0.9166666666666666,12
xgboost,validation_2023_2024,9,0.9441787004470825,0.9615384615384616,26
xgboost,validation_2023_2024,5,0.5900300145149231,1.0,1
xgboost,validation_2023_2024,6,0.6425514817237854,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7289101481437683,0.5,2
xgboost,validation_2023_2024,8,0.86248779296875,1.0,10
xgboost,validation_2023_2024,9,0.9424254298210144,0.9,30
xgboost,validation_2023_2024,4,0.4554544687271118,1.0,1
xgboost,validation_2023_2024,6,0.6328729391098022,0.625,8
xgboost,validation_2023_2024,7,0.7334029078483582,1.0,1
xgboost,validation_2023_2024,8,0.8584292531013489,0.8461538461538461,13
xgboost,validation_2023_2024,9,0.9331797361373901,0.7777777777777778,27
xgboost,validation_2023_2024,4,0.48156842589378357,1.0,1
xgboost,validation_2023_2024,5,0.5466495752334595,0.0,1
xgboost,validation_2023_2024,6,0.6337887644767761,0.6,5
xgboost,validation_2023_2024,7,0.7651023864746094,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8798410296440125,1.0,8
xgboost,validation_2023_2024,9,0.9405441284179688,0.9375,32
xgboost,validation_2023_2024,5,0.559173583984375,1.0,1
xgboost,validation_2023_2024,6,0.6579320430755615,0.5,6
xgboost,validation_2023_2024,7,0.7189984321594238,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8726038932800293,1.0,12
xgboost,validation_2023_2024,9,0.9429802894592285,0.8571428571428571,28
xgboost,validation_2023_2024,5,0.5461049675941467,0.5,4
xgboost,validation_2023_2024,6,0.6360194087028503,0.6666666666666666,3
xgboost,validation_2023_2024,7,0.7365437746047974,0.75,4
xgboost,validation_2023_2024,8,0.8631708025932312,0.8666666666666667,15
xgboost,validation_2023_2024,9,0.9506416320800781,0.9583333333333334,24
xgboost,validation_2023_2024,5,0.568550169467926,1.0,2
xgboost,validation_2023_2024,6,0.6505938172340393,0.5,6
xgboost,validation_2023_2024,7,0.7245672941207886,0.5,2
xgboost,validation_2023_2024,8,0.860966682434082,1.0,9
xgboost,validation_2023_2024,9,0.9499683380126953,0.8709677419354839,31
xgboost,validation_2023_2024,5,0.581649899482727,1.0,1
xgboost,validation_2023_2024,6,0.6646924018859863,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7288735508918762,0.0,2
xgboost,validation_2023_2024,8,0.8744365572929382,1.0,10
xgboost,validation_2023_2024,9,0.9343098998069763,0.9,30
xgboost,validation_2023_2024,5,0.5601322054862976,0.0,1
xgboost,validation_2023_2024,6,0.6675660014152527,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7181518077850342,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.875292956829071,0.8571428571428571,7
xgboost,validation_2023_2024,9,0.9398807883262634,0.96875,32
xgboost,validation_2023_2024,5,0.5645791888237,0.6666666666666666,3
xgboost,validation_2023_2024,6,0.6567360162734985,0.75,4
xgboost,validation_2023_2024,7,0.7703037261962891,0.8333333333333334,6
xgboost,validation_2023_2024,8,0.864033043384552,0.9333333333333333,15
xgboost,validation_2023_2024,9,0.943913459777832,0.9090909090909091,22
xgboost,validation_2023_2024,5,0.5656826496124268,0.5,2
xgboost,validation_2023_2024,6,0.6465519070625305,0.5,6
xgboost,validation_2023_2024,7,0.7753016352653503,1.0,3
xgboost,validation_2023_2024,8,0.8640637993812561,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9351218938827515,0.8666666666666667,30
xgboost,validation_2023_2024,5,0.5723287463188171,0.3333333333333333,3
xgboost,validation_2023_2024,6,0.648857057094574,1.0,6
xgboost,validation_2023_2024,7,0.7657336592674255,1.0,2
xgboost,validation_2023_2024,8,0.863207221031189,1.0,8
xgboost,validation_2023_2024,9,0.9418901801109314,0.7741935483870968,31
xgboost,validation_2023_2024,4,0.46902963519096375,1.0,1
xgboost,validation_2023_2024,5,0.5532405376434326,0.6666666666666666,3
xgboost,validation_2023_2024,6,0.665187418460846,0.5,2
xgboost,validation_2023_2024,7,0.7750455141067505,0.8571428571428571,7
xgboost,validation_2023_2024,8,0.8739743828773499,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9525449872016907,0.9642857142857143,28
xgboost,validation_2023_2024,3,0.3996172249317169,0.0,1
xgboost,validation_2023_2024,6,0.656644880771637,0.5714285714285714,7
xgboost,validation_2023_2024,7,0.775576651096344,1.0,2
xgboost,validation_2023_2024,8,0.881833016872406,1.0,6
xgboost,validation_2023_2024,9,0.9399465918540955,0.9411764705882353,34
xgboost,validation_2023_2024,5,0.592408299446106,1.0,2
xgboost,validation_2023_2024,6,0.6556164026260376,0.8333333333333334,6
xgboost,validation_2023_2024,7,0.7434013485908508,0.75,4
xgboost,validation_2023_2024,8,0.8791298866271973,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9435835480690002,1.0,29
xgboost,validation_2023_2024,5,0.5965649485588074,0.5,2
xgboost,validation_2023_2024,6,0.6494495272636414,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7708265781402588,0.75,4
xgboost,validation_2023_2024,8,0.8721031546592712,1.0,8
xgboost,validation_2023_2024,9,0.9413550496101379,0.9333333333333333,30
xgboost,validation_2023_2024,6,0.6327418088912964,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7299866676330566,0.75,4
xgboost,validation_2023_2024,8,0.8761192560195923,0.9333333333333333,15
xgboost,validation_2023_2024,9,0.9386807084083557,0.92,25
xgboost,validation_2023_2024,5,0.591325044631958,0.5,2
xgboost,validation_2023_2024,6,0.6431517004966736,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7173454761505127,0.5,2
xgboost,validation_2023_2024,8,0.870103120803833,0.7272727272727273,11
xgboost,validation_2023_2024,9,0.9394658207893372,0.9655172413793104,29
xgboost,validation_2023_2024,5,0.5667726397514343,0.5,2
xgboost,validation_2023_2024,6,0.6707656979560852,0.6,5
xgboost,validation_2023_2024,7,0.7149591445922852,0.75,4
xgboost,validation_2023_2024,8,0.8664324283599854,0.75,8
xgboost,validation_2023_2024,9,0.942539393901825,0.9032258064516129,31
xgboost,validation_2023_2024,5,0.5687230229377747,0.5,4
xgboost,validation_2023_2024,6,0.6679680347442627,0.6666666666666666,3
xgboost,validation_2023_2024,7,0.7326529622077942,1.0,3
xgboost,validation_2023_2024,8,0.8618753552436829,0.7272727272727273,11
xgboost,validation_2023_2024,9,0.9399473667144775,0.9655172413793104,29
xgboost,validation_2023_2024,6,0.6671741008758545,0.75,8
xgboost,validation_2023_2024,7,0.7247893810272217,0.0,1
xgboost,validation_2023_2024,8,0.8631748557090759,0.75,12
xgboost,validation_2023_2024,9,0.9407823085784912,1.0,29
xgboost,validation_2023_2024,5,0.5846527218818665,0.0,1
xgboost,validation_2023_2024,6,0.6559041738510132,0.5,6
xgboost,validation_2023_2024,7,0.7353135943412781,1.0,3
xgboost,validation_2023_2024,8,0.8735227584838867,0.8181818181818182,11
xgboost,validation_2023_2024,9,0.9385030269622803,1.0,29
xgboost,validation_2023_2024,5,0.5997234582901001,1.0,1
xgboost,validation_2023_2024,6,0.636780321598053,0.8571428571428571,7
xgboost,validation_2023_2024,7,0.719393253326416,0.0,2
xgboost,validation_2023_2024,8,0.8797011375427246,0.9166666666666666,12
xgboost,validation_2023_2024,9,0.9461551904678345,0.9285714285714286,28
xgboost,validation_2023_2024,5,0.5609617233276367,1.0,2
xgboost,validation_2023_2024,6,0.6629278659820557,0.3333333333333333,6
xgboost,validation_2023_2024,7,0.7265055179595947,0.5,2
xgboost,validation_2023_2024,8,0.875209391117096,0.8461538461538461,13
xgboost,validation_2023_2024,9,0.9376406669616699,0.9629629629629629,27
xgboost,validation_2023_2024,5,0.5887418985366821,0.5,2
xgboost,validation_2023_2024,6,0.6435645222663879,0.5714285714285714,7
xgboost,validation_2023_2024,7,0.7435067296028137,1.0,1
xgboost,validation_2023_2024,8,0.8697814345359802,0.9090909090909091,11
xgboost,validation_2023_2024,9,0.9364935159683228,0.896551724137931,29
xgboost,validation_2023_2024,5,0.5561901330947876,0.5,4
xgboost,validation_2023_2024,6,0.6873703598976135,0.6666666666666666,3
xgboost,validation_2023_2024,7,0.7340555191040039,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8632515668869019,0.9,10
xgboost,validation_2023_2024,9,0.9380246996879578,0.9666666666666667,30
xgboost,validation_2023_2024,5,0.5697169899940491,1.0,3
xgboost,validation_2023_2024,6,0.6690229177474976,0.8,5
xgboost,validation_2023_2024,7,0.7327632904052734,0.5,2
xgboost,validation_2023_2024,8,0.8821871876716614,0.8333333333333334,12
xgboost,validation_2023_2024,9,0.9356597065925598,1.0,28
xgboost,validation_2023_2024,5,0.5276442766189575,1.0,1
xgboost,validation_2023_2024,6,0.6573043465614319,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7267648577690125,0.0,2
xgboost,validation_2023_2024,8,0.8711028099060059,0.9,10
xgboost,validation_2023_2024,9,0.9383986592292786,0.9,30
xgboost,validation_2023_2024,5,0.5716173052787781,0.5,2
xgboost,validation_2023_2024,6,0.6659976243972778,0.8,5
xgboost,validation_2023_2024,7,0.7259543538093567,0.3333333333333333,3
xgboost,validation_2023_2024,8,0.8670973777770996,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9411066770553589,0.9354838709677419,31
xgboost,validation_2023_2024,5,0.5501566529273987,1.0,2
xgboost,validation_2023_2024,6,0.6571615934371948,0.5714285714285714,7
xgboost,validation_2023_2024,7,0.7346733808517456,1.0,2
xgboost,validation_2023_2024,8,0.8647559285163879,1.0,7
xgboost,validation_2023_2024,9,0.9418342113494873,0.875,32
xgboost,validation_2023_2024,4,0.4818793535232544,1.0,1
xgboost,validation_2023_2024,6,0.6424829363822937,0.8,5
xgboost,validation_2023_2024,7,0.7255722284317017,0.5,4
xgboost,validation_2023_2024,8,0.8710473775863647,0.9230769230769231,13
xgboost,validation_2023_2024,9,0.9426833987236023,0.9259259259259259,27
xgboost,validation_2023_2024,5,0.5982638001441956,1.0,2
xgboost,validation_2023_2024,6,0.6715173125267029,0.6666666666666666,3
xgboost,validation_2023_2024,7,0.7444781064987183,0.7142857142857143,7
xgboost,validation_2023_2024,8,0.8714511394500732,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9359699487686157,0.896551724137931,29
xgboost,validation_2023_2024,4,0.4680138826370239,1.0,1
xgboost,validation_2023_2024,5,0.5846979022026062,0.0,1
xgboost,validation_2023_2024,6,0.65545254945755,0.5,4
xgboost,validation_2023_2024,7,0.73042893409729,0.5,4
xgboost,validation_2023_2024,8,0.8718887567520142,1.0,9
xgboost,validation_2023_2024,9,0.9366183876991272,0.967741935483871,31
xgboost,validation_2023_2024,5,0.5754961371421814,1.0,2
xgboost,validation_2023_2024,6,0.6582481861114502,0.625,8
xgboost,validation_2023_2024,8,0.8817583322525024,0.8,10
xgboost,validation_2023_2024,9,0.944744348526001,0.9333333333333333,30
xgboost,validation_2023_2024,5,0.5909218788146973,1.0,1
xgboost,validation_2023_2024,6,0.65022212266922,0.625,8
xgboost,validation_2023_2024,7,0.7789415121078491,1.0,2
xgboost,validation_2023_2024,8,0.8732775449752808,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9405663013458252,0.8666666666666667,30
xgboost,validation_2023_2024,6,0.6391929388046265,0.5,10
xgboost,validation_2023_2024,8,0.8840999603271484,1.0,8
xgboost,validation_2023_2024,9,0.9375932216644287,0.9375,32
xgboost,validation_2023_2024,6,0.6575340032577515,0.5555555555555556,9
xgboost,validation_2023_2024,7,0.7381026744842529,1.0,1
xgboost,validation_2023_2024,8,0.8762168884277344,0.7,10
xgboost,validation_2023_2024,9,0.9324910044670105,0.9,30
xgboost,validation_2023_2024,5,0.5300987362861633,1.0,1
xgboost,validation_2023_2024,6,0.6472466588020325,0.5,6
xgboost,validation_2023_2024,7,0.7274918556213379,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8655452132225037,1.0,11
xgboost,validation_2023_2024,9,0.9404109716415405,0.8620689655172413,29
xgboost,validation_2023_2024,5,0.5652906894683838,0.75,4
xgboost,validation_2023_2024,6,0.6458716988563538,0.75,4
xgboost,validation_2023_2024,7,0.7605918645858765,0.0,2
xgboost,validation_2023_2024,8,0.8640762567520142,0.9,10
xgboost,validation_2023_2024,9,0.9438654184341431,0.8666666666666667,30
xgboost,validation_2023_2024,6,0.6387935280799866,0.7,10
xgboost,validation_2023_2024,8,0.8600299954414368,1.0,12
xgboost,validation_2023_2024,9,0.944633424282074,0.9642857142857143,28
xgboost,validation_2023_2024,5,0.5920804738998413,0.5,2
xgboost,validation_2023_2024,6,0.6475057005882263,0.5,6
xgboost,validation_2023_2024,7,0.7115820050239563,0.5,2
xgboost,validation_2023_2024,8,0.8596029281616211,1.0,12
xgboost,validation_2023_2024,9,0.9358428120613098,0.8928571428571429,28
xgboost,validation_2023_2024,5,0.5595946311950684,0.0,1
xgboost,validation_2023_2024,6,0.6626736521720886,0.5714285714285714,7
xgboost,validation_2023_2024,7,0.705609917640686,1.0,2
xgboost,validation_2023_2024,8,0.8668237328529358,1.0,12
xgboost,validation_2023_2024,9,0.9409762620925903,0.9642857142857143,28
xgboost,validation_2023_2024,5,0.5802407264709473,0.0,2
xgboost,validation_2023_2024,6,0.6535848379135132,0.75,8
xgboost,validation_2023_2024,8,0.8773678541183472,1.0,8
xgboost,validation_2023_2024,9,0.9431850910186768,0.875,32
xgboost,validation_2023_2024,4,0.46650609374046326,0.0,1
xgboost,validation_2023_2024,6,0.6639059782028198,0.75,8
xgboost,validation_2023_2024,7,0.7864024639129639,1.0,1
xgboost,validation_2023_2024,8,0.8595912456512451,0.9090909090909091,11
xgboost,validation_2023_2024,9,0.9416557550430298,0.896551724137931,29
xgboost,validation_2023_2024,5,0.5690822005271912,1.0,3
xgboost,validation_2023_2024,6,0.6557549834251404,1.0,4
xgboost,validation_2023_2024,7,0.7536580562591553,0.3333333333333333,3
xgboost,validation_2023_2024,8,0.874056875705719,0.8888888888888888,9
xgboost,validation_2023_2024,9,0.9428558349609375,0.967741935483871,31
xgboost,validation_2023_2024,5,0.5817127823829651,1.0,1
xgboost,validation_2023_2024,6,0.6475474238395691,0.8,5
xgboost,validation_2023_2024,7,0.7595613598823547,0.2,5
xgboost,validation_2023_2024,8,0.879896342754364,1.0,12
xgboost,validation_2023_2024,9,0.9401179552078247,0.8888888888888888,27
xgboost,validation_2023_2024,4,0.4851760268211365,1.0,1
xgboost,validation_2023_2024,5,0.5751633048057556,1.0,2
xgboost,validation_2023_2024,6,0.6463265419006348,1.0,2
xgboost,validation_2023_2024,7,0.7149089574813843,0.4,5
xgboost,validation_2023_2024,8,0.8733667135238647,0.7272727272727273,11
xgboost,validation_2023_2024,9,0.9406021237373352,0.9655172413793104,29
xgboost,validation_2023_2024,6,0.6430928707122803,0.7777777777777778,9
xgboost,validation_2023_2024,7,0.7378313541412354,1.0,1
xgboost,validation_2023_2024,8,0.8818273544311523,0.8,5
xgboost,validation_2023_2024,9,0.9397821426391602,0.8857142857142857,35
xgboost,validation_2023_2024,4,0.43820449709892273,1.0,1
xgboost,validation_2023_2024,5,0.5733810067176819,0.0,1
xgboost,validation_2023_2024,6,0.6651577353477478,0.5,6
xgboost,validation_2023_2024,7,0.7528269290924072,0.3333333333333333,3
xgboost,validation_2023_2024,8,0.8687336444854736,1.0,11
xgboost,validation_2023_2024,9,0.9416478276252747,0.8928571428571429,28
xgboost,validation_2023_2024,5,0.5481199026107788,0.5,2
xgboost,validation_2023_2024,6,0.6439210772514343,0.8,5
xgboost,validation_2023_2024,7,0.737832248210907,1.0,3
xgboost,validation_2023_2024,8,0.8747730255126953,0.9090909090909091,11
xgboost,validation_2023_2024,9,0.9357390403747559,0.9310344827586207,29
xgboost,validation_2023_2024,5,0.5545384883880615,1.0,2
xgboost,validation_2023_2024,6,0.655381977558136,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7036888599395752,0.0,2
xgboost,validation_2023_2024,8,0.8685480356216431,1.0,11
xgboost,validation_2023_2024,9,0.9330540895462036,0.9310344827586207,29
xgboost,validation_2023_2024,5,0.5051074028015137,1.0,1
xgboost,validation_2023_2024,6,0.6741243004798889,0.5714285714285714,7
xgboost,validation_2023_2024,7,0.7247326374053955,0.5,2
xgboost,validation_2023_2024,8,0.8822974562644958,0.9230769230769231,13
xgboost,validation_2023_2024,9,0.9442440271377563,0.9259259259259259,27
xgboost,validation_2023_2024,5,0.5847544074058533,1.0,2
xgboost,validation_2023_2024,6,0.6410236954689026,0.8333333333333334,6
xgboost,validation_2023_2024,7,0.7646162509918213,0.5,4
xgboost,validation_2023_2024,8,0.8710610270500183,1.0,13
xgboost,validation_2023_2024,9,0.9461809396743774,0.92,25
xgboost,validation_2023_2024,5,0.5846896171569824,0.5,2
xgboost,validation_2023_2024,6,0.6701780557632446,0.5,4
xgboost,validation_2023_2024,7,0.7086710929870605,0.5,4
xgboost,validation_2023_2024,8,0.8700780272483826,0.7777777777777778,9
xgboost,validation_2023_2024,9,0.9424502849578857,1.0,31
xgboost,validation_2023_2024,5,0.5884238481521606,1.0,5
xgboost,validation_2023_2024,6,0.6659393310546875,0.4,5
xgboost,validation_2023_2024,8,0.8835216760635376,0.7857142857142857,14
xgboost,validation_2023_2024,9,0.9365794658660889,0.9615384615384616,26
xgboost,validation_2023_2024,5,0.5781314969062805,1.0,1
xgboost,validation_2023_2024,6,0.6595784425735474,0.5,8
xgboost,validation_2023_2024,7,0.7495616674423218,1.0,1
xgboost,validation_2023_2024,8,0.8690905570983887,1.0,8
xgboost,validation_2023_2024,9,0.9330331683158875,0.90625,32
xgboost,validation_2023_2024,5,0.5222103595733643,1.0,1
xgboost,validation_2023_2024,6,0.6561315059661865,0.7777777777777778,9
xgboost,validation_2023_2024,8,0.8629211187362671,0.8,10
xgboost,validation_2023_2024,9,0.9341741800308228,0.9333333333333333,30
xgboost,validation_2023_2024,5,0.5739850997924805,0.5,2
xgboost,validation_2023_2024,6,0.6421416401863098,0.5,6
xgboost,validation_2023_2024,7,0.7582959532737732,1.0,3
xgboost,validation_2023_2024,8,0.8778802752494812,0.9166666666666666,12
xgboost,validation_2023_2024,9,0.946580171585083,0.9259259259259259,27
xgboost,validation_2023_2024,5,0.5755073428153992,0.5,2
xgboost,validation_2023_2024,6,0.6512388586997986,0.5,6
xgboost,validation_2023_2024,7,0.7498376965522766,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8761391043663025,0.8333333333333334,12
xgboost,validation_2023_2024,9,0.9340426921844482,0.8518518518518519,27
xgboost,validation_2023_2024,5,0.5951265096664429,0.0,1
xgboost,validation_2023_2024,6,0.6718302369117737,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7536858916282654,0.75,4
xgboost,validation_2023_2024,8,0.876883327960968,0.8,10
xgboost,validation_2023_2024,9,0.9422863721847534,1.0,28
xgboost,validation_2023_2024,5,0.5665563344955444,0.25,4
xgboost,validation_2023_2024,6,0.6531442403793335,0.8,5
xgboost,validation_2023_2024,7,0.7816769480705261,1.0,3
xgboost,validation_2023_2024,8,0.8692588806152344,0.9090909090909091,11
xgboost,validation_2023_2024,9,0.9434890747070312,0.9259259259259259,27
xgboost,validation_2023_2024,4,0.4781109094619751,0.0,1
xgboost,validation_2023_2024,5,0.5306324362754822,0.5,2
xgboost,validation_2023_2024,6,0.6623947620391846,0.75,4
xgboost,validation_2023_2024,7,0.7464134097099304,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.862375795841217,1.0,9
xgboost,validation_2023_2024,9,0.9377731680870056,0.9032258064516129,31
xgboost,validation_2023_2024,5,0.5798537731170654,0.3333333333333333,3
xgboost,validation_2023_2024,6,0.6801716685295105,0.6,5
xgboost,validation_2023_2024,7,0.7377166152000427,0.3333333333333333,3
xgboost,validation_2023_2024,8,0.8638096451759338,0.8333333333333334,6
xgboost,validation_2023_2024,9,0.936374306678772,0.8787878787878788,33
xgboost,validation_2023_2024,5,0.5489699244499207,0.6666666666666666,3
xgboost,validation_2023_2024,6,0.6496702432632446,0.5,4
xgboost,validation_2023_2024,7,0.7535846829414368,0.75,4
xgboost,validation_2023_2024,8,0.8751469850540161,0.8235294117647058,17
xgboost,validation_2023_2024,9,0.9468874335289001,0.9545454545454546,22
xgboost,validation_2023_2024,5,0.5689122080802917,1.0,3
xgboost,validation_2023_2024,6,0.6461741328239441,0.25,4
xgboost,validation_2023_2024,7,0.7303138375282288,1.0,3
xgboost,validation_2023_2024,8,0.8648284673690796,0.9,10
xgboost,validation_2023_2024,9,0.939134418964386,0.9666666666666667,30
xgboost,validation_2023_2024,5,0.5381158590316772,0.5,2
xgboost,validation_2023_2024,6,0.6615787744522095,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7411605715751648,0.5,2
xgboost,validation_2023_2024,8,0.8665117025375366,0.75,8
xgboost,validation_2023_2024,9,0.9390974044799805,0.90625,32
xgboost,validation_2023_2024,5,0.5798924565315247,0.6666666666666666,3
xgboost,validation_2023_2024,6,0.6654523611068726,0.8,5
xgboost,validation_2023_2024,7,0.7154818773269653,1.0,2
xgboost,validation_2023_2024,8,0.865544855594635,1.0,11
xgboost,validation_2023_2024,9,0.9418359398841858,0.896551724137931,29
xgboost,validation_2023_2024,5,0.5843919515609741,0.5,2
xgboost,validation_2023_2024,6,0.6824314594268799,0.4,5
xgboost,validation_2023_2024,7,0.7073442935943604,0.5,2
xgboost,validation_2023_2024,8,0.879266619682312,0.9230769230769231,13
xgboost,validation_2023_2024,9,0.945931077003479,0.9285714285714286,28
xgboost,validation_2023_2024,5,0.5618157982826233,1.0,2
xgboost,validation_2023_2024,6,0.6702267527580261,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7336533665657043,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8543282747268677,0.9230769230769231,13
xgboost,validation_2023_2024,9,0.935958206653595,0.8461538461538461,26
xgboost,validation_2023_2024,5,0.5927101373672485,0.0,2
xgboost,validation_2023_2024,6,0.6547855138778687,1.0,5
xgboost,validation_2023_2024,7,0.7486804127693176,0.8,5
xgboost,validation_2023_2024,8,0.8792984485626221,0.7777777777777778,9
xgboost,validation_2023_2024,9,0.9433751106262207,0.8620689655172413,29
xgboost,validation_2023_2024,5,0.5639186501502991,0.6666666666666666,3
xgboost,validation_2023_2024,6,0.6386030912399292,0.4,5
xgboost,validation_2023_2024,7,0.7523694634437561,0.0,2
xgboost,validation_2023_2024,8,0.870063304901123,1.0,10
xgboost,validation_2023_2024,9,0.9461331963539124,0.9666666666666667,30
xgboost,validation_2023_2024,5,0.5653560161590576,1.0,1
xgboost,validation_2023_2024,6,0.6369860768318176,0.5,6
xgboost,validation_2023_2024,7,0.7411606907844543,0.6666666666666666,3
xgboost,validation_2023_2024,8,0.8568320870399475,0.9333333333333333,15
xgboost,validation_2023_2024,9,0.9424147009849548,0.96,25
xgboost,validation_2023_2024,5,0.5758613348007202,1.0,1
xgboost,validation_2023_2024,6,0.6486795544624329,1.0,6
xgboost,validation_2023_2024,7,0.7395668029785156,0.3333333333333333,3
xgboost,validation_2023_2024,8,0.8722619414329529,0.9230769230769231,13
xgboost,validation_2023_2024,9,0.9326143860816956,1.0,27
xgboost,validation_2023_2024,6,0.6345365643501282,0.7142857142857143,7
xgboost,validation_2023_2024,7,0.7517701983451843,1.0,4
xgboost,validation_2023_2024,8,0.8851373195648193,1.0,11
xgboost,validation_2023_2024,9,0.9395999312400818,0.8571428571428571,28
xgboost,validation_2023_2024,5,0.5657205581665039,0.5,2
xgboost,validation_2023_2024,6,0.6522535681724548,0.6666666666666666,6
xgboost,validation_2023_2024,7,0.7154597043991089,1.0,2
